,Link,Dealer/private,Price_kr,Mileage_km,Color,AWD/RWD,Age_in_months,Acceleration_category,Range_category
94,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/5976503,True,289900,34000,Grey,False,34,medium,medium
95,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6117959,True,274900,36000,Blue,False,41,medium,medium
96,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6159093,True,284900,32000,Grey,False,37,medium,medium
97,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-active-5d/6147930,True,319900,25000,White,False,14,medium,long
98,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6029142,True,299000,45000,Grey,False,24,medium,medium
99,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6135723,True,229800,24000,Grey,False,14,slow,short
100,https://www.bilbasen.dk/brugt/bil/vw/id4/life-performance-5d/6074801,True,269900,48000,Grey,False,33,medium,medium
101,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6130536,True,274900,32000,Grey,False,28,medium,medium
102,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6139506,True,272900,32000,Grey,False,41,medium,medium
103,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6021278,True,349900,25000,White,True,31,fast,short
104,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6087745,True,339900,50000,White,True,30,fast,short
105,https://www.bilbasen.dk/brugt/bil/vw/id4/city-pure-performance-5d/6150496,True,224900,47000,White,False,30,medium,short
106,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6140098,True,264900,29000,Blue,False,41,medium,medium
107,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6152767,True,308800,32000,Yellow_gold,False,37,medium,medium
108,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6151334,True,264500,33000,White,False,41,medium,medium
109,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-plus-5d/6158019,True,279900,40000,Grey,False,36,medium,medium
110,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6000142,True,319900,40000,White,False,32,medium,medium
111,https://www.bilbasen.dk/brugt/bil/vw/id4/5d/6115211,True,249900,35000,White,False,29,slow,short
112,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6056498,True,314900,24000,White,False,18,medium,long
113,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-active-5d/6026963,True,324900,30000,White,False,13,medium,long
114,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6142979,True,324900,30000,White,False,35,medium,medium
115,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6137584,True,299500,29000,White,False,29,medium,medium
116,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6157388,True,269900,25650,Grey,False,29,medium,medium
117,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-performance-5d/6153785,True,239500,35000,White,False,20,medium,short
118,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6137063,True,349900,39000,Grey,True,35,fast,short
119,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-5d/6120719,True,309900,37000,Blue,False,20,slow,medium
120,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/5974504,True,289700,28000,Grey,False,40,medium,medium
121,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6131778,True,299900,34000,Grey,False,37,medium,medium
122,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6145933,True,289995,24000,Black,False,27,medium,medium
123,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-performance-5d/6090436,True,214900,38000,Grey,False,31,medium,short
124,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6086520,True,359000,31000,Red,True,26,fast,short
125,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6106258,True,269900,40500,Grey,False,39,medium,medium
126,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6101959,True,299900,33000,White,False,37,medium,medium
127,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6020286,True,369900,29000,Grey,True,34,fast,short
128,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6158047,True,284900,33000,Grey,False,25,medium,medium
129,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6140595,True,284900,40000,White,False,38,medium,medium
130,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6140455,True,289900,35000,Yellow_gold,False,29,medium,medium
131,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6153533,True,269900,40500,Blue,False,36,medium,medium
132,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/5939200,True,295000,49000,White,False,35,medium,medium
133,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6149002,True,219900,47500,Grey,False,30,slow,short
134,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6157469,True,279800,25000,Grey,False,19,medium,medium
135,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6147429,True,284900,35000,Grey,False,36,medium,medium
136,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6123210,True,314900,26300,Blue,False,33,medium,medium
137,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6126014,True,319900,25000,Grey,False,17,medium,long
138,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-performance-5d/6061147,True,249900,25000,Silver,False,33,medium,short
139,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6146628,True,279800,48000,Black,False,41,medium,medium
140,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6158245,True,339900,32000,Grey,True,18,fast,medium
141,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6146839,True,279900,29500,Grey,False,37,medium,medium
142,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6137658,True,287900,35000,White,False,26,medium,medium
143,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/5999417,True,339900,42500,White,True,33,fast,short
144,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6092458,True,239700,30000,Grey,False,28,slow,short
145,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6116857,True,279900,44000,White,False,23,medium,medium
146,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-family-5d/6155431,True,279997,42000,Blue,False,33,medium,medium
147,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6002249,True,389900,25000,Grey,True,21,fast,short
148,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-5d/6071469,True,289900,44000,Grey,False,41,medium,medium
149,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6031542,True,309780,38000,Black,True,31,fast,short
150,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6138332,True,269700,44000,Blue,False,37,medium,medium
151,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6126422,True,349900,45000,Silver,True,34,fast,short
152,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6146138,True,317000,36000,Blue,False,17,medium,long
153,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6147742,True,269900,46000,Grey,False,38,medium,medium
154,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6146023,True,349700,42000,White,True,18,fast,medium
155,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6135985,True,289700,29000,Grey,False,34,medium,medium
156,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6022996,True,339000,36000,Red,True,20,fast,short
157,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6158987,True,229800,25000,Blue,False,33,slow,short
158,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6111163,True,334900,50000,White,False,28,medium,medium
159,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6153876,True,284500,37000,Blue,False,24,medium,medium
160,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6083541,True,359800,34000,Silver,True,29,fast,short
161,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6065091,True,349000,38000,White,True,29,fast,short
162,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-pro-5d/6158928,True,264600,42000,Grey,False,38,medium,medium
163,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6015015,True,279900,46000,White,False,33,medium,medium
164,https://www.bilbasen.dk/brugt/bil/vw/id4/tech-performance-5d/6145070,True,319400,50000,Grey,False,28,medium,medium
165,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6155938,True,249900,49000,Grey,False,35,medium,medium
166,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6039331,True,339900,32500,Silver,True,34,fast,short
167,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/5546566,True,279900,25000,Grey,False,38,medium,medium
168,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/5977630,True,314999,35800,Blue,False,40,medium,medium
169,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6055624,True,299900,35000,White,False,37,medium,medium
170,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/5974178,True,289700,24000,Grey,False,36,medium,medium
171,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6092454,True,219700,30000,Grey,False,28,slow,short
172,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6092072,True,264500,29500,Blue,False,41,medium,medium
173,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6151335,True,264500,29000,White,False,41,medium,medium
174,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6156066,True,269900,49000,White,False,29,medium,medium
175,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6119354,True,314900,38000,Blue,False,37,medium,medium
176,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6137721,True,314900,40000,Grey,True,30,fast,short
177,https://www.bilbasen.dk/brugt/bil/vw/id4/style-pure-5d/6157849,True,234800,43550,Grey,False,32,slow,short
178,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-performance-5d/6089212,True,232500,25000,Grey,False,31,medium,short
179,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6157448,True,304800,39000,Blue,False,36,medium,medium
180,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/5964143,True,359700,43000,White,True,35,fast,short
181,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6157841,True,264900,30000,Grey,False,33,medium,medium
182,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/5965570,True,304900,24000,White,False,23,medium,medium
183,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6151013,True,349700,24000,White,True,36,fast,short
184,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6158157,True,289900,36000,Black,False,20,medium,medium
185,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6044743,True,327900,40000,Black,True,22,fast,short
186,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/5695767,True,349990,30000,Red,True,33,fast,short
187,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6132003,True,339900,25000,White,False,41,medium,medium
188,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6132606,True,274500,27000,Grey,False,31,medium,medium
189,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6069417,True,329900,39000,Black,True,29,fast,short
190,https://www.bilbasen.dk/brugt/bil/vw/id4/city-pure-performance-5d/6056893,True,249900,28000,Grey,False,31,medium,short
191,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6017086,True,284900,26000,Blue,False,37,medium,medium
192,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6070241,True,319900,32000,Grey,False,37,medium,medium
193,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6030989,True,339900,35000,Silver,True,23,fast,short
194,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6135257,True,359800,26500,White,True,30,fast,short
195,https://www.bilbasen.dk/brugt/bil/vw/id4/max-performance-5d/6128881,True,314900,38000,Grey,False,32,medium,medium
196,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6014205,True,239900,26000,Grey,False,28,slow,short
197,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6113121,True,284700,40000,White,False,26,medium,medium
198,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6152254,True,264700,27000,Blue,False,40,medium,medium
199,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6074543,True,204700,32000,White,False,30,slow,short
200,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6047640,True,330000,33000,White,False,37,medium,medium
201,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6147013,True,279900,31000,White,False,41,medium,medium
202,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6113896,True,319900,43000,White,False,17,medium,long
203,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-5d/6131940,True,279900,36000,Blue,False,37,medium,medium
204,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6120012,True,269500,41100,White,False,29,medium,medium
205,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-pro-5d/6135083,True,274500,28000,Grey,False,43,medium,medium
206,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-5d/6062826,True,219900,23500,Grey,False,29,slow,short
207,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6154963,True,319700,45000,White,True,28,fast,short
208,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/5977246,True,314700,31000,Blue,False,41,medium,medium
209,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6143227,True,289995,32000,Silver,False,26,medium,medium
210,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6152751,True,299800,45000,Yellow_gold,False,37,medium,medium
211,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6110540,True,259800,24000,Blue,False,41,medium,medium
212,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6149134,True,299900,47000,White,False,16,medium,medium
213,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6027623,True,289700,24000,Grey,False,35,medium,medium
214,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6125617,True,314000,40000,Blue,False,31,medium,medium
215,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6139033,True,264900,50000,White,False,36,medium,medium
216,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6123909,True,299800,39000,White,False,41,medium,medium
217,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6088248,True,309000,35000,Blue,False,24,medium,medium
218,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6032377,True,295700,26000,Grey,False,40,medium,short
219,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6152777,True,279800,29000,White,False,39,medium,medium
220,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6118855,True,274900,29000,White,False,37,medium,medium
221,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6151066,True,289700,29000,Grey,False,39,medium,medium
222,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-performance-5d/6146241,True,234800,23017,Grey,False,27,medium,short
223,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6019487,True,344900,41000,White,True,32,fast,short
224,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6010378,True,284700,28000,White,False,35,medium,medium
225,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-pro-5d/6081011,True,310000,50000,White,False,34,medium,medium
226,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6071796,True,364900,36000,Silver,True,35,fast,short
227,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6149242,True,314800,32000,White,False,32,medium,medium
228,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-city-5d/6156648,True,224800,27000,White,False,31,slow,short
229,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6126307,True,329900,42000,White,False,17,medium,long
230,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6158925,True,284900,35000,Grey,False,35,medium,medium
231,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6098769,True,329900,38000,Grey,False,30,medium,medium
232,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6145761,True,309900,36000,Grey,False,40,medium,medium
233,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6152947,True,269000,48000,Grey,False,31,medium,medium
234,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-5d/6155606,True,259800,44000,Grey,False,21,medium,medium
235,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6152773,True,279800,28000,White,False,38,medium,medium
236,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6137751,True,259700,43000,Grey,False,36,medium,medium
237,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6048710,True,289900,36000,White,False,31,medium,medium
238,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6158788,True,284900,28000,Grey,False,26,medium,medium
239,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6153247,True,319900,46000,Grey,True,30,fast,short
240,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6114709,True,309900,44000,White,False,41,medium,medium
241,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6153300,True,263900,45000,Grey,False,38,medium,medium
242,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6148948,True,259900,50000,Grey,False,36,medium,medium
243,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6092985,True,259900,63000,Blue,False,36,medium,medium
244,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6147952,True,258800,52000,Grey,False,38,medium,medium
245,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6090536,True,289900,51500,Black,False,37,medium,medium
246,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6106889,True,279000,57000,Red,False,29,medium,medium
247,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/5975093,True,289900,63000,White,False,32,medium,medium
248,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6139779,True,259900,57000,Blue,False,37,medium,medium
249,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6131920,True,269900,68000,White,False,29,medium,medium
250,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6108691,True,299900,51000,White,False,41,medium,medium
251,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6109025,True,239900,112000,White,False,35,medium,medium
252,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6156623,True,329900,61000,Grey,False,29,medium,medium
253,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6138346,True,299700,52000,Blue,False,40,medium,medium
254,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6151225,True,239800,116000,Blue,False,33,medium,medium
255,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6146554,True,239900,142000,Grey,False,38,medium,medium
256,https://www.bilbasen.dk/brugt/bil/vw/id4/pure-performance-5d/6081658,True,234700,57000,White,False,29,medium,short
257,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6149962,True,289900,64000,White,False,36,medium,medium
258,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6151554,True,209900,145000,White,False,35,medium,medium
259,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6083872,True,279900,100000,Grey,False,36,medium,medium
260,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6156404,True,269900,51000,Grey,False,28,medium,medium
261,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6143283,True,299900,62000,Black,True,26,fast,short
262,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6149020,True,249900,80000,Grey,False,37,medium,medium
263,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6138354,True,264900,52000,Grey,False,36,medium,medium
264,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6031396,True,289800,62000,White,False,31,medium,medium
265,https://www.bilbasen.dk/brugt/bil/vw/id4/family-performance-5d/6135176,True,304900,60000,White,False,27,medium,medium
266,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6113992,True,309900,54000,Grey,False,40,medium,medium
267,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6052445,True,269900,71000,White,False,33,medium,medium
268,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6118807,True,299900,51000,Grey,False,41,medium,medium
269,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6156248,True,289900,56000,Blue,False,37,medium,medium
270,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6152803,True,269000,51000,White,False,35,medium,medium
271,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6143305,True,338900,51000,Grey,True,36,fast,short
272,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6104805,True,289900,93000,Grey,False,38,medium,medium
273,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6072392,True,279990,57000,White,False,37,medium,medium
274,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6104270,True,279900,62500,Grey,False,27,medium,medium
275,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6137873,True,249780,140000,White,False,37,medium,medium
276,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6154799,True,244900,81000,White,False,37,medium,medium
277,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6153071,True,294900,57000,Grey,False,38,medium,medium
278,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6144535,True,229900,150000,Grey,False,37,medium,medium
279,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6142069,True,259780,58000,Blue,False,37,medium,medium
280,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6110736,True,264780,99000,Blue,False,35,medium,medium
281,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6159061,True,249800,127000,White,False,39,medium,medium
282,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-max-5d/6150993,True,294900,63000,White,False,35,medium,medium
283,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6022118,True,269900,60000,Grey,False,37,medium,medium
284,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-business-5d/6147920,True,259000,106000,White,False,35,medium,medium
285,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6111159,True,259900,89000,Grey,False,24,medium,medium
286,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6120123,True,279500,57600,White,False,27,medium,medium
287,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6134204,True,279800,86803,White,False,37,medium,medium
288,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6151569,True,259900,69500,Blue,False,33,medium,medium
289,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6095652,True,229900,148000,Yellow_gold,False,38,medium,medium
290,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6151271,True,239800,126000,Blue,False,33,medium,medium
291,https://www.bilbasen.dk/brugt/bil/vw/id4/1st-max-5d/6154652,True,279900,56500,Grey,False,37,medium,medium
292,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6129861,True,284000,83000,White,False,38,medium,medium
293,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6153636,True,264990,66500,Grey,False,36,medium,medium
294,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6128072,True,274700,72000,Grey,False,37,medium,medium
295,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6047861,True,294900,78000,Grey,False,38,medium,medium
296,https://www.bilbasen.dk/brugt/bil/vw/id4/tech-performance-5d/6142201,True,289999,56000,White,False,28,medium,medium
297,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6150071,True,269900,52500,Grey,False,26,medium,medium
298,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6153938,True,264900,55000,White,False,28,medium,medium
299,https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6108563,True,314900,79130,Silver,True,32,fast,short
300,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6149048,True,264900,54000,White,False,37,medium,medium
301,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6114108,True,289900,56000,Grey,False,36,medium,medium
302,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6157309,True,249900,75000,Grey,False,37,medium,medium
303,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6158890,True,269900,59000,Blue,False,41,medium,medium
304,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6144932,True,274900,77000,Blue,False,37,medium,medium
305,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6153675,True,269900,54300,Grey,False,36,medium,medium
306,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6052480,True,269900,71000,White,False,34,medium,medium
307,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6051175,True,319900,57000,Grey,False,31,medium,medium
308,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6155217,True,244900,81000,White,False,37,medium,medium
309,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6143304,True,264900,61000,White,False,27,medium,medium
310,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6064554,True,297000,54000,Blue,False,17,medium,long
311,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6156484,True,239000,125000,Grey,False,36,medium,medium
312,https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-max-5d/6145464,True,294900,51000,White,False,37,medium,medium
